id,tokens,slots,intent
train-00149,what's the lowest round trip fare from bwi to any city,O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.airport_code O O O,atis_airfare
train-00150,what flights are between dfw and oakland,O O O O B-fromloc.airport_code O B-toloc.city_name,atis_flight
train-00151,what is the cost of a round trip ticket first class between oak and atl,O O O O O O B-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.airport_code O B-toloc.airport_code,atis_airfare
train-00152,how do i get from bwi to washington,O O O O O B-fromloc.airport_code O B-toloc.city_name,atis_flight
train-00153,what is the earliest flight that i can get from bwi to boston logan,O O O B-flight_mod O O O O O O B-fromloc.airport_code O B-toloc.city_name B-toloc.airport_name,atis_flight
train-00154,i would like a nonstop flight from jfk to las vegas on march second,O O O O B-flight_stop O O B-fromloc.airport_code O B-toloc.city_name I-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
train-00155,i need the flight numbers of flights leaving from cleveland and arriving at dallas,O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name,atis_flight_no
train-00156,what is the flight number of the earliest flight between boston and washington dc,O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight_no
train-00157,flight number from dallas to houston,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight_no
train-00158,i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night,O O O O O O O O B-flight_time O O B-cost_relative O O O O B-cost_relative I-cost_relative B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day,atis_flight_no
train-00159,what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco,O O O O O O O B-airline_name O O O B-fromloc.city_name O B-depart_time.time I-depart_time.time O O O B-toloc.city_name I-toloc.city_name,atis_flight_no
train-00160,flight numbers from chicago to seattle on continental,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name,atis_flight_no
train-00161,please show me the return flight number from toronto to st. petersburg,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight_no
train-00162,may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday,O O O O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name,atis_flight_no
train-00163,flight numbers from seattle to chicago on continental,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name,atis_flight_no
train-00164,flight number from houston to dallas,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight_no
train-00165,flight numbers from columbus to minneapolis tomorrow,O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative,atis_flight_no
train-00166,flight numbers from chicago to seattle,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight_no
train-00167,i need flight numbers for those flights departing on thursday before 8 am from oakland going to salt lake city,O O O O O O O O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight_no
train-00168,list the number of flights arriving in dallas fort worth from boston before noon,O O O O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time,atis_flight_no
train-00169,flight numbers on american airlines from phoenix to milwaukee,O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight_no
train-00170,what are the flight numbers of the flights which go from san francisco to washington via indianapolis,O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name,atis_flight_no
train-00171,what car rentals are available next sunday from denver airport,O B-transport_type I-transport_type O O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.airport_name I-fromloc.airport_name,atis_ground_service
train-00172,i'll need a rental car at the atlanta airport can you show me what's available,O O O B-transport_type I-transport_type O O B-airport_name I-airport_name O O O O O O,atis_ground_service
train-00173,can i have a rental car in houston,O O O O B-transport_type I-transport_type O B-city_name,atis_ground_service
train-00174,what are the rental car rates in dallas,O O O B-transport_type I-transport_type O O B-city_name,atis_ground_fare
train-00175,rental car in baltimore,B-transport_type I-transport_type O B-city_name,atis_ground_service
train-00176,what do you know about car rental in denver,O O O O O B-transport_type I-transport_type O B-city_name,atis_ground_service
train-00177,what are the costs of car rental in dallas,O O O O O B-transport_type I-transport_type O B-city_name,atis_ground_fare
train-00178,what are the rental car rates in san francisco,O O O B-transport_type I-transport_type O O B-city_name I-city_name,atis_ground_fare
train-00179,what about a car rental in denver,O O O B-transport_type I-transport_type O B-city_name,atis_ground_service
train-00180,is there an airport limousine at the atlanta airport,O O O B-transport_type I-transport_type O O B-airport_name I-airport_name,atis_ground_service
train-00181,can i get a rental car in dallas,O O O O B-transport_type I-transport_type O B-city_name,atis_ground_service
train-00182,is there taxi service at the ontario airport,O O B-transport_type I-transport_type O O B-airport_name I-airport_name,atis_ground_service
train-00183,can you list costs of denver rental cars,O O O O O B-city_name B-transport_type I-transport_type,atis_ground_fare
train-00184,show me the car rentals in baltimore,O O O B-transport_type I-transport_type O B-city_name,atis_ground_service
train-00185,what is the cost of the air taxi operation at philadelphia international airport,O O O O O O B-transport_type I-transport_type I-transport_type O B-airport_name I-airport_name I-airport_name,atis_ground_fare
train-00186,show me a list of rental car fares at boston airport,O O O O O B-transport_type I-transport_type O O B-airport_name I-airport_name,atis_ground_service
train-00187,explain restriction ap please,O O B-restriction_code O,atis_abbreviation
train-00188,explain restriction ap80,O O B-restriction_code,atis_abbreviation
train-00189,what does ap57 mean,O O B-restriction_code O,atis_abbreviation
train-00190,what is the meaning of restriction ap80,O O O O O O B-restriction_code,atis_abbreviation
train-00191,list all of the daily flights arriving in denver between 8 and 9 pm,O O O O B-flight_days O O O B-toloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00192,show me flights arriving in baltimore from pittsburgh between 4 and 5 pm,O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00193,the cheapest flights between boston and philadelphia which arrive between 3 and 5 o'clock on tuesday,O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O B-arrive_date.day_name,atis_flight
train-00194,which flights travel from las vegas to los angeles california and arrive on april ninth between 4 and 5 pm,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O O B-arrive_date.month_name B-arrive_date.day_number O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00195,flights from pittsburgh to baltimore arriving between 4 and 5 pm,O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00196,show flights from denver to oakland arriving between 12 and 1 o'clock,O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00197,is there a flight from pittsburgh to baltimore that arrives between 6 and 7 pm,O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00198,what nonstop flights are available from oakland to philadelphia arriving between 5 and 6 pm,O B-flight_stop O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00199,list all flights arriving in denver between 8 and 9 pm,O O O O O B-toloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
train-00200,show me all the flights on america west and twa from las vegas to jfk on a friday,O O O O O O B-airline_name I-airline_name O B-airline_code O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_code O O B-depart_date.day_name,atis_flight
train-00201,flights from la guardia to jfk,O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.airport_code,atis_flight
train-00202,what's the lowest round trip fare from atlanta to bwi,O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.airport_code,atis_airfare
train-00203,show me a return flight from miami to jfk please,O O O B-round_trip O O B-fromloc.city_name O B-toloc.airport_code O,atis_flight
train-00204,show me the flights from atlanta to bwi,O O O O O B-fromloc.city_name O B-toloc.airport_code,atis_flight
train-00205,what is the earliest flight between logan and bwi,O O O B-flight_mod O O B-fromloc.airport_name O B-toloc.airport_code,atis_flight
train-00206,show me all flights from boston to dfw,O O O O O B-fromloc.city_name O B-toloc.airport_code,atis_flight
train-00207,what is the cheapest flight from boston to bwi,O O O B-cost_relative O O B-fromloc.city_name O B-toloc.airport_code,atis_flight
train-00208,all flights phoenix to sfo,O O B-fromloc.city_name O B-toloc.airport_code,atis_flight
train-00209,what are the fares for flights between atlanta and dfw,O O O O O O O B-fromloc.city_name O B-toloc.airport_code,atis_airfare
train-00210,could you give me the schedule of flights for american and delta to dfw on august fifteenth,O O O O O B-flight_time O O O B-airline_name O B-airline_name O B-toloc.airport_code O B-depart_date.month_name B-depart_date.day_number,atis_flight_time
train-00211,what's the earliest flight from boston to bwi that serves dinner,O O B-flight_mod O O B-fromloc.city_name O B-toloc.airport_code O O B-meal_description,atis_flight
train-00212,show all flights from miami to jfk,O O O O B-fromloc.city_name O B-toloc.airport_code,atis_flight
train-00213,what flights are there on wednesday evening or thursday morning from denver to sfo,O O O O O B-depart_date.day_name B-depart_time.period_of_day B-or B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.airport_code,atis_flight
train-00214,what are the fares for flights between atlanta and dfw provided by delta airlines,O O O O O O O B-fromloc.city_name O B-toloc.airport_code O O B-airline_name I-airline_name,atis_airfare
train-00215,does eastern airlines fly early in the morning between logan and bwi,O B-airline_name I-airline_name O B-depart_time.period_mod O O B-depart_time.period_of_day O B-fromloc.airport_name O B-toloc.airport_code,atis_flight
train-00216,what flights are there on wednesday evening from denver to sfo,O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.airport_code,atis_flight
